bashoId,fromRankLabel,toRankLabel,wins,losses,absences,juryoLowMakekoshi,juryoLowCollapse,makushitaUpper5FivePlus,promotionPressure,demotionPressure,promotionsToJuryo,demotionsToMakushita
201409,東幕下1枚目,東十両13枚目,4,3,0,11,4,2,15,15,6,5
201007,西幕下4枚目,東十両13枚目,4,3,0,10,5,2,9,15,7,6
200907,西幕下2枚目,西十両12枚目,4,3,0,8,4,1,11,12,5,4
201111,東幕下1枚目,西十両12枚目,4,3,0,8,6,1,13,14,5,4
201505,西幕下1枚目,西十両14枚目,4,3,0,8,4,1,11,12,3,3
201501,西幕下1枚目,東十両13枚目,4,3,0,8,4,1,12,12,5,4
201907,西幕下1枚目,東十両13枚目,4,3,0,7,4,2,11,11,4,3
200805,西幕下1枚目,西十両14枚目,4,3,0,9,3,2,11,12,3,3
202203,東幕下1枚目,東十両13枚目,4,3,0,10,5,1,12,15,2,2
201501,東幕下1枚目,西十両12枚目,4,3,0,8,4,1,12,12,5,4
201307,東幕下1枚目,東十両13枚目,4,3,0,8,3,1,12,11,5,5
202403,東幕下1枚目,西十両13枚目,4,3,0,11,4,2,12,15,4,3
201309,西幕下4枚目,東十両14枚目,4,3,0,11,3,1,9,14,3,2
201009,東幕下2枚目,東十両13枚目,4,3,0,9,6,2,12,15,6,5
201307,西幕下2枚目,西十両13枚目,4,3,0,8,3,1,12,11,5,5
201801,西幕下4枚目,西十両13枚目,4,3,0,9,7,2,12,16,7,7
201909,西幕下5枚目,東十両14枚目,4,3,0,8,3,2,11,11,5,4
202001,東幕下4枚目,西十両14枚目,4,3,0,10,4,4,11,14,5,4
201111,西幕下3枚目,東十両14枚目,4,3,0,8,6,1,13,14,5,4
201203,西幕下3枚目,西十両13枚目,4,3,0,6,3,1,13,9,4,4
201107,東幕下5枚目,西十両12枚目,4,3,0,8,5,5,15,13,9,4
201501,東幕下4枚目,西十両14枚目,4,3,0,8,4,1,12,12,5,4
201507,西幕下3枚目,西十両14枚目,4,3,0,11,4,3,13,15,4,3
201611,西幕下2枚目,西十両14枚目,4,3,0,8,5,2,15,13,5,5
201707,東幕下1枚目,西十両14枚目,4,3,0,9,4,3,13,13,4,4
201711,西幕下2枚目,西十両14枚目,4,3,0,8,4,3,13,12,5,4
201805,東幕下3枚目,東十両13枚目,4,3,0,9,4,0,10,13,3,3
201911,西幕下1枚目,東十両13枚目,4,3,0,11,6,1,10,17,5,5
201203,西幕下2枚目,東十両13枚目,4,3,0,6,3,1,13,9,4,4
202301,西幕下2枚目,東十両14枚目,4,3,0,8,7,2,12,15,4,3
201205,西幕下1枚目,東十両14枚目,4,3,0,11,2,1,9,13,2,2
201105,東幕下8枚目,西十両12枚目,4,3,0,8,6,4,12,14,13,0
202109,西幕下2枚目,西十両14枚目,4,3,0,10,7,2,10,17,3,2
201307,東幕下3枚目,東十両14枚目,4,3,0,8,3,1,12,11,5,5
201409,西幕下3枚目,西十両14枚目,4,3,0,11,4,2,15,15,6,5
201801,西幕下1枚目,東十両12枚目,4,3,0,9,7,2,12,16,7,7
201807,西幕下5枚目,西十両14枚目,4,3,0,10,4,2,11,14,4,4
201111,東幕下3枚目,西十両13枚目,4,3,0,8,6,1,13,14,5,4
202311,東幕下1枚目,西十両10枚目,4,3,0,11,8,1,13,19,4,4
201609,東幕下3枚目,西十両14枚目,4,3,0,7,5,3,14,12,5,5
202203,西幕下1枚目,西十両13枚目,4,3,0,10,5,1,12,15,2,2
201807,東幕下5枚目,東十両14枚目,4,3,0,10,4,2,11,14,4,4
202009,西幕下1枚目,西十両12枚目,4,3,0,8,4,2,13,12,4,3
201901,東幕下1枚目,東十両14枚目,4,3,0,8,1,2,11,9,4,1
202301,東幕下1枚目,東十両13枚目,4,3,0,8,7,2,12,15,4,3
202201,西幕下2枚目,西十両13枚目,4,3,0,10,3,1,13,13,4,4
201605,東幕下5枚目,西十両14枚目,4,3,0,9,5,3,13,14,5,5
201907,西幕下4枚目,西十両14枚目,4,3,0,7,4,2,11,11,4,3
201703,西幕下1枚目,西十両14枚目,4,3,0,7,1,1,11,8,2,2
201709,東幕下1枚目,東十両14枚目,4,3,0,8,2,4,14,10,2,2
202009,東幕下1枚目,東十両12枚目,4,3,0,8,4,2,13,12,4,3
202201,東幕下3枚目,東十両14枚目,4,3,0,10,3,1,13,13,4,4
202207,東幕下1枚目,西十両14枚目,4,3,0,5,6,2,11,11,3,3
202101,東幕下2枚目,東十両14枚目,4,3,0,9,6,2,10,15,4,4
202305,東幕下1枚目,西十両13枚目,4,3,0,8,1,3,15,9,5,3
202309,西幕下1枚目,東十両13枚目,4,3,0,10,5,2,7,15,3,3
201801,西幕下3枚目,東十両13枚目,4,3,0,9,7,2,12,16,7,7
201605,西幕下1枚目,西十両13枚目,4,3,0,9,5,3,13,14,5,5
201805,西幕下1枚目,西十両12枚目,4,3,0,9,4,0,10,13,3,3
202009,東幕下2枚目,西十両14枚目,4,3,0,8,4,2,13,12,4,3
202305,西幕下3枚目,西十両14枚目,4,3,0,8,1,3,15,9,5,3
201901,西幕下1枚目,西十両14枚目,4,3,0,8,1,2,11,9,4,1
201611,西幕下1枚目,西十両13枚目,4,3,0,8,5,2,15,13,5,5
202503,東幕下2枚目,西十両13枚目,4,3,0,8,4,1,11,12,4,4
201905,東幕下2枚目,西十両14枚目,4,3,0,11,3,4,16,14,5,5
201609,東幕下1枚目,西十両12枚目,4,3,0,7,5,3,14,12,5,5
201907,東幕下3枚目,東十両14枚目,4,3,0,7,4,2,11,11,4,3
202111,西幕下1枚目,東十両13枚目,4,3,0,9,3,3,12,12,4,3
201805,東幕下4枚目,西十両14枚目,4,3,0,9,4,0,10,13,3,3
201911,東幕下1枚目,西十両12枚目,4,3,0,11,6,1,10,17,5,5
201803,西幕下1枚目,西十両14枚目,4,3,0,9,4,3,13,13,3,3
202101,西幕下3枚目,西十両14枚目,4,3,0,9,6,2,10,15,4,4
202011,東幕下2枚目,西十両13枚目,4,3,0,6,4,1,13,10,4,3
202105,西幕下1枚目,西十両14枚目,4,3,0,6,4,2,11,10,4,4
201801,東幕下6枚目,西十両14枚目,4,3,0,9,7,2,12,16,7,7
202301,東幕下2枚目,西十両13枚目,4,3,0,8,7,2,12,15,4,3
201909,西幕下4枚目,東十両13枚目,4,3,0,8,3,2,11,11,5,4
202409,東幕下1枚目,西十両12枚目,4,3,0,11,2,3,13,13,6,3
202103,東幕下2枚目,西十両14枚目,4,3,0,11,3,1,9,14,2,1
201909,東幕下5枚目,西十両13枚目,4,3,0,8,3,2,11,11,5,4
202209,西幕下1枚目,西十両13枚目,4,3,0,9,1,2,10,10,2,2
202011,西幕下2枚目,西十両14枚目,4,3,0,6,4,1,13,10,4,3
202303,東幕下3枚目,東十両14枚目,4,3,0,7,5,1,12,12,3,3
202503,西幕下3枚目,西十両14枚目,4,3,0,8,4,1,11,12,4,4
202409,東幕下4枚目,東十両14枚目,4,3,0,11,2,3,13,13,6,3
202311,西幕下2枚目,西十両13枚目,4,3,0,11,8,1,13,19,4,4
202201,西幕下1枚目,西十両12枚目,4,3,0,10,3,1,13,13,4,4
202311,東幕下3枚目,西十両14枚目,4,3,0,11,8,1,13,19,4,4
202205,西幕下1枚目,西十両14枚目,4,3,0,9,4,3,14,13,4,4
202303,東幕下2枚目,東十両13枚目,4,3,0,7,5,1,12,12,3,3
202503,東幕下1枚目,東十両13枚目,4,3,0,8,4,1,11,12,4,4
202307,西幕下3枚目,西十両14枚目,4,3,0,10,5,3,11,15,5,5
202501,西幕下1枚目,西十両13枚目,4,3,0,9,5,3,13,14,5,4
202409,西幕下2枚目,東十両13枚目,4,3,0,11,2,3,13,13,6,3
202307,東幕下3枚目,東十両14枚目,4,3,0,10,5,3,11,15,5,5
202501,西幕下3枚目,西十両14枚目,4,3,0,9,5,3,13,14,5,4
