bashoId,fromRankLabel,toRankLabel,wins,losses,absences,juryoLowMakekoshi,juryoLowCollapse,makushitaUpper5FivePlus,promotionPressure,demotionPressure,promotionsToJuryo,demotionsToMakushita
197807,東幕下21枚目,東幕下1枚目,7,0,0,8,5,5,14,13,4,4
197003,東幕下22枚目,東幕下12枚目,5,2,0,7,3,1,10,10,1,1
197009,東幕下22枚目,東幕下5枚目,6,1,0,5,4,2,9,9,3,2
197107,西幕下13枚目,東幕下7枚目,5,2,0,9,5,2,15,14,5,5
197303,東幕下17枚目,西幕下8枚目,5,2,0,6,2,3,10,8,2,2
197401,西幕下17枚目,西幕下9枚目,5,2,0,5,3,3,14,8,2,1
197403,西幕下9枚目,西幕下2枚目,5,2,0,7,2,4,14,9,5,4
197409,西幕下8枚目,東幕下4枚目,5,2,0,5,2,2,11,7,3,2
197609,東幕下22枚目,東幕下8枚目,5,2,0,5,1,4,15,6,6,3
197803,西幕下17枚目,東幕下7枚目,5,2,0,7,4,4,13,11,5,5
197405,西幕下30枚目,東幕下17枚目,5,2,0,4,3,2,12,7,4,4
196809,東幕下23枚目,東幕下8枚目,6,1,0,4,0,3,13,4,3,1
196907,西幕下26枚目,東幕下4枚目,6,1,0,5,3,2,13,8,5,2
197003,西幕下5枚目,西幕下1枚目,5,2,0,7,3,1,10,10,1,1
197803,東幕下14枚目,西幕下5枚目,5,2,0,7,4,4,13,11,5,5
197905,西幕下15枚目,西幕下3枚目,5,2,0,10,3,3,11,13,3,3
198007,東幕下25枚目,東幕下14枚目,5,2,0,9,2,1,10,11,2,2
198101,西幕下21枚目,西幕下11枚目,5,2,0,7,1,3,11,8,3,3
198105,東幕下25枚目,東幕下12枚目,5,2,0,4,2,2,13,6,5,3
198107,東幕下12枚目,西幕下2枚目,6,1,0,5,5,4,14,10,3,4
198111,東幕下26枚目,西幕下7枚目,6,1,0,7,3,4,14,10,7,4
198201,西幕下7枚目,東幕下2枚目,6,1,0,5,3,4,15,8,6,4
198301,東幕下20枚目,東幕下10枚目,5,2,0,7,4,5,16,11,4,5
198307,東幕下13枚目,東幕下7枚目,5,2,0,8,3,3,12,11,5,5
197007,東幕下27枚目,西幕下15枚目,5,2,0,6,4,2,11,10,3,3
197103,東幕下21枚目,東幕下5枚目,6,1,0,9,4,5,13,13,5,4
197109,西幕下30枚目,西幕下12枚目,5,2,0,7,2,3,13,9,4,3
197303,西幕下16枚目,東幕下7枚目,5,2,0,6,2,3,10,8,2,2
197305,東幕下7枚目,西幕下2枚目,5,2,0,5,2,3,15,7,3,2
197403,西幕下5枚目,東幕下1枚目,5,2,0,7,2,4,14,9,5,4
197005,東幕下24枚目,西幕下13枚目,5,2,0,5,1,2,11,6,3,1
197307,西幕下30枚目,東幕下17枚目,5,2,0,7,1,2,14,8,2,2
197101,東幕下17枚目,東幕下8枚目,5,2,0,4,2,3,12,6,2,2
197109,東幕下26枚目,西幕下10枚目,5,2,0,7,2,3,13,9,4,3
197111,西幕下10枚目,東幕下4枚目,5,2,0,5,1,1,9,6,1,0
197209,西幕下13枚目,東幕下6枚目,5,2,0,10,3,3,14,13,4,3
197307,西幕下25枚目,西幕下13枚目,5,2,0,7,1,2,14,8,2,2
197309,西幕下13枚目,西幕下6枚目,5,2,0,6,4,3,13,10,4,4
197405,西幕下26枚目,東幕下14枚目,5,2,0,4,3,2,12,7,4,4
197407,東幕下14枚目,西幕下4枚目,5,2,0,5,0,2,11,5,3,1
197507,東幕下22枚目,西幕下10枚目,5,2,0,4,4,3,13,8,3,3
197703,東幕下29枚目,西幕下13枚目,5,2,0,7,2,2,13,9,2,2
197001,東幕下29枚目,東幕下16枚目,5,2,0,7,5,3,14,12,5,4
197007,西幕下10枚目,東幕下3枚目,5,2,0,6,4,2,11,10,3,3
197011,西幕下10枚目,西幕下5枚目,5,2,0,7,3,1,11,10,2,2
197101,西幕下5枚目,東幕下1枚目,6,1,0,4,2,3,12,6,2,2
196901,東幕下20枚目,東幕下5枚目,6,1,0,4,3,4,14,7,5,3
197509,東幕下29枚目,東幕下14枚目,5,2,0,6,3,3,13,9,4,3
197607,東幕下16枚目,西幕下8枚目,5,2,0,4,2,2,11,6,2,2
197107,西幕下27枚目,東幕下8枚目,6,1,0,9,5,2,15,14,5,5
197301,東幕下24枚目,東幕下13枚目,5,2,0,5,1,2,10,6,3,2
197405,西幕下16枚目,西幕下6枚目,5,2,0,4,3,2,12,7,4,4
197507,東幕下15枚目,東幕下5枚目,5,2,0,4,4,3,13,8,3,3
197511,東幕下30枚目,西幕下12枚目,6,1,0,8,2,1,8,10,1,1
197107,東幕下25枚目,東幕下14枚目,5,2,0,9,5,2,15,14,5,5
197205,東幕下22枚目,西幕下10枚目,5,2,0,9,1,3,11,10,4,3
197207,西幕下10枚目,西幕下4枚目,5,2,0,7,3,1,10,10,3,2
197207,東幕下26枚目,西幕下16枚目,5,2,0,7,3,1,10,10,3,2
197209,西幕下16枚目,東幕下9枚目,5,2,0,10,3,3,14,13,4,3
197305,西幕下10枚目,西幕下4枚目,5,2,0,5,2,3,15,7,3,2
197307,西幕下4枚目,西幕下2枚目,5,2,0,7,1,2,14,8,2,2
197703,西幕下18枚目,東幕下5枚目,6,1,0,7,2,2,13,9,2,2
197801,西幕下26枚目,東幕下12枚目,5,2,0,6,1,4,13,7,5,3
197809,東幕下20枚目,西幕下9枚目,5,2,0,10,6,3,13,16,6,6
197901,西幕下6枚目,西幕下1枚目,5,2,0,5,3,1,9,8,4,3
197403,東幕下24枚目,東幕下10枚目,5,2,0,7,2,4,14,9,5,4
197301,西幕下20枚目,西幕下9枚目,5,2,0,5,1,2,10,6,3,2
197407,西幕下24枚目,東幕下13枚目,5,2,0,5,0,2,11,5,3,1
197503,西幕下22枚目,東幕下12枚目,5,2,0,4,1,3,12,5,4,3
197505,東幕下12枚目,東幕下4枚目,5,2,0,4,2,2,11,6,3,2
197509,東幕下18枚目,東幕下9枚目,5,2,0,6,3,3,13,9,4,3
197209,西幕下24枚目,西幕下14枚目,5,2,0,10,3,3,14,13,4,3
197301,東幕下22枚目,東幕下11枚目,5,2,0,5,1,2,10,6,3,2
197411,西幕下29枚目,東幕下9枚目,6,1,0,6,1,2,13,7,4,3
197601,西幕下21枚目,東幕下2枚目,7,0,0,6,2,2,11,8,3,2
197701,西幕下5枚目,西幕下1枚目,5,2,0,5,2,2,11,7,3,2
197801,西幕下21枚目,東幕下3枚目,6,1,0,6,1,4,13,7,5,3
197807,西幕下19枚目,西幕下11枚目,5,2,0,8,5,5,14,13,4,4
197811,東幕下8枚目,東幕下3枚目,5,2,0,7,1,2,10,8,5,5
198007,東幕下24枚目,東幕下8枚目,6,1,0,9,2,1,10,11,2,2
197201,東幕下17枚目,東幕下7枚目,5,2,0,8,1,2,14,9,3,1
197211,東幕下28枚目,東幕下14枚目,5,2,0,6,3,3,14,9,3,3
197309,西幕下30枚目,東幕下2枚目,7,0,0,6,4,3,13,10,4,4
197411,東幕下24枚目,東幕下12枚目,5,2,0,6,1,2,13,7,4,3
197607,東幕下13枚目,東幕下5枚目,5,2,0,4,2,2,11,6,2,2
197309,西幕下20枚目,東幕下11枚目,5,2,0,6,4,3,13,10,4,4
197511,東幕下28枚目,東幕下16枚目,5,2,0,8,2,1,8,10,1,1
197601,東幕下16枚目,東幕下8枚目,5,2,0,6,2,2,11,8,3,2
197605,東幕下16枚目,東幕下7枚目,5,2,0,6,2,1,10,8,3,2
197709,西幕下8枚目,西幕下2枚目,6,1,0,4,2,3,14,6,2,1
197905,東幕下7枚目,西幕下1枚目,5,2,0,10,3,3,11,13,3,3
197803,西幕下30枚目,東幕下16枚目,5,2,0,7,4,4,13,11,5,5
197505,東幕下24枚目,東幕下8枚目,6,1,0,4,2,2,11,6,3,2
197607,東幕下25枚目,西幕下9枚目,6,1,0,4,2,2,11,6,2,2
197007,西幕下29枚目,東幕下17枚目,5,2,0,6,4,2,11,10,3,3
197009,東幕下17枚目,西幕下6枚目,5,2,0,5,4,2,9,9,3,2
197103,西幕下10枚目,西幕下2枚目,5,2,0,9,4,5,13,13,5,4
197111,西幕下28枚目,西幕下15枚目,5,2,0,5,1,1,9,6,1,0
197209,東幕下29枚目,東幕下12枚目,6,1,0,10,3,3,14,13,4,3
197305,東幕下21枚目,東幕下6枚目,6,1,0,5,2,3,15,7,3,2
197305,西幕下21枚目,東幕下2枚目,7,0,0,5,2,3,15,7,3,2
197501,西幕下24枚目,西幕下15枚目,5,2,0,4,1,2,12,5,2,1
197503,西幕下15枚目,西幕下4枚目,6,1,0,4,1,3,12,5,4,3
197507,東幕下9枚目,西幕下2枚目,5,2,0,4,4,3,13,8,3,3
198003,西幕下12枚目,東幕下3枚目,6,1,0,5,2,1,12,7,3,3
198007,西幕下7枚目,東幕下2枚目,5,2,0,9,2,1,10,11,2,2
198103,西幕下7枚目,東幕下2枚目,5,2,0,6,2,3,14,8,5,2
198107,東幕下6枚目,西幕下1枚目,5,2,0,5,5,4,14,10,3,4
197309,東幕下23枚目,西幕下8枚目,6,1,0,6,4,3,13,10,4,4
197303,東幕下27枚目,東幕下15枚目,5,2,0,6,2,3,10,8,2,2
197411,東幕下26枚目,西幕下1枚目,7,0,0,6,1,2,13,7,4,3
197509,東幕下13枚目,東幕下2枚目,6,1,0,6,3,3,13,9,4,3
197401,東幕下28枚目,西幕下15枚目,5,2,0,5,3,3,14,8,2,1
197403,西幕下15枚目,西幕下4枚目,5,2,0,7,2,4,14,9,5,4
197505,西幕下11枚目,西幕下3枚目,5,2,0,4,2,2,11,6,3,2
197507,西幕下3枚目,東幕下1枚目,5,2,0,4,4,3,13,8,3,3
197811,東幕下17枚目,西幕下8枚目,5,2,0,7,1,2,10,8,5,5
197903,西幕下14枚目,東幕下2枚目,6,1,0,7,4,1,10,11,3,3
197211,東幕下18枚目,東幕下5枚目,6,1,0,6,3,3,14,9,3,3
197401,東幕下14枚目,西幕下7枚目,5,2,0,5,3,3,14,8,2,1
197505,西幕下10枚目,東幕下3枚目,5,2,0,4,2,2,11,6,3,2
197607,西幕下17枚目,東幕下9枚目,5,2,0,4,2,2,11,6,2,2
197609,東幕下9枚目,東幕下3枚目,5,2,0,5,1,4,15,6,6,3
197807,東幕下12枚目,西幕下5枚目,5,2,0,8,5,5,14,13,4,4
197309,西幕下12枚目,西幕下5枚目,5,2,0,6,4,3,13,10,4,4
197405,西幕下13枚目,東幕下4枚目,5,2,0,4,3,2,12,7,4,4
197407,東幕下4枚目,東幕下1枚目,5,2,0,5,0,2,11,5,3,1
197507,東幕下14枚目,東幕下4枚目,5,2,0,4,4,3,13,8,3,3
197509,東幕下4枚目,東幕下1枚目,5,2,0,6,3,3,13,9,4,3
197603,東幕下15枚目,西幕下4枚目,5,2,0,8,2,4,14,10,5,4
197709,西幕下11枚目,西幕下5枚目,5,2,0,4,2,3,14,6,2,1
197501,西幕下19枚目,東幕下10枚目,5,2,0,4,1,2,12,5,2,1
197507,東幕下12枚目,東幕下2枚目,6,1,0,4,4,3,13,8,3,3
197103,東幕下29枚目,東幕下16枚目,5,2,0,9,4,5,13,13,5,4
197301,東幕下7枚目,西幕下1枚目,5,2,0,5,1,2,10,6,3,2
197311,東幕下24枚目,西幕下12枚目,5,2,0,9,4,3,14,13,4,4
197607,東幕下27枚目,東幕下3枚目,7,0,0,4,2,2,11,6,2,2
197611,西幕下28枚目,西幕下14枚目,5,2,0,8,2,2,11,10,2,2
197701,西幕下14枚目,東幕下5枚目,5,2,0,5,2,2,11,7,3,2
198105,東幕下10枚目,西幕下3枚目,5,2,0,4,2,2,13,6,5,3
198201,西幕下15枚目,東幕下6枚目,5,2,0,5,3,4,15,8,6,4
197603,西幕下26枚目,東幕下15枚目,5,2,0,8,2,4,14,10,5,4
197607,東幕下20枚目,西幕下12枚目,5,2,0,4,2,2,11,6,2,2
197605,西幕下10枚目,東幕下4枚目,5,2,0,6,2,1,10,8,3,2
197609,東幕下10枚目,東幕下4枚目,5,2,0,5,1,4,15,6,6,3
197507,西幕下23枚目,東幕下6枚目,6,1,0,4,4,3,13,8,3,3
197105,東幕下30枚目,西幕下12枚目,5,2,0,8,1,3,15,9,5,2
197107,西幕下12枚目,西幕下6枚目,5,2,0,9,5,2,15,14,5,5
197201,東幕下30枚目,西幕下18枚目,5,2,0,8,1,2,14,9,3,1
197205,東幕下14枚目,東幕下6枚目,5,2,0,9,1,3,11,10,4,3
197201,東幕下23枚目,東幕下11枚目,5,2,0,8,1,2,14,9,3,1
197301,東幕下19枚目,西幕下3枚目,6,1,0,5,1,2,10,6,3,2
197401,西幕下19枚目,東幕下11枚目,5,2,0,5,3,3,14,8,2,1
197405,西幕下7枚目,東幕下3枚目,5,2,0,4,3,2,12,7,4,4
197401,西幕下23枚目,東幕下8枚目,6,1,0,5,3,3,14,8,2,1
197405,東幕下26枚目,西幕下7枚目,6,1,0,4,3,2,12,7,4,4
197809,西幕下23枚目,西幕下10枚目,5,2,0,10,6,3,13,16,6,6
198001,東幕下4枚目,東幕下1枚目,5,2,0,8,2,5,17,10,3,3
197211,東幕下26枚目,西幕下11枚目,6,1,0,6,3,3,14,9,3,3
197407,東幕下11枚目,西幕下3枚目,5,2,0,5,0,2,11,5,3,1
197501,西幕下6枚目,西幕下1枚目,6,1,0,4,1,2,12,5,2,1
197303,西幕下24枚目,東幕下12枚目,5,2,0,6,2,3,10,8,2,2
197411,西幕下11枚目,東幕下7枚目,5,2,0,6,1,2,13,7,4,3
197501,東幕下7枚目,西幕下3枚目,5,2,0,4,1,2,12,5,2,1
197511,東幕下8枚目,東幕下4枚目,5,2,0,8,2,1,8,10,1,1
197603,西幕下14枚目,東幕下4枚目,5,2,0,8,2,4,14,10,5,4
197703,東幕下14枚目,東幕下7枚目,5,2,0,7,2,2,13,9,2,2
197309,東幕下22枚目,東幕下13枚目,5,2,0,6,4,3,13,10,4,4
197505,西幕下26枚目,東幕下10枚目,6,1,0,4,2,2,11,6,3,2
197605,西幕下27枚目,西幕下14枚目,5,2,0,6,2,1,10,8,3,2
197611,西幕下18枚目,西幕下9枚目,5,2,0,8,2,2,11,10,2,2
197705,西幕下12枚目,西幕下2枚目,6,1,0,7,2,2,13,9,5,3
197111,東幕下9枚目,西幕下1枚目,6,1,0,5,1,1,9,6,1,0
197211,西幕下11枚目,東幕下6枚目,5,2,0,6,3,3,14,9,3,3
197307,東幕下11枚目,東幕下3枚目,6,1,0,7,1,2,14,8,2,2
197509,東幕下27枚目,西幕下12枚目,5,2,0,6,3,3,13,9,4,3
197601,東幕下27枚目,西幕下16枚目,5,2,0,6,2,2,11,8,3,2
197603,西幕下16枚目,西幕下5枚目,5,2,0,8,2,4,14,10,5,4
197707,西幕下21枚目,西幕下6枚目,6,1,0,3,1,2,10,4,2,2
197803,西幕下25枚目,西幕下12枚目,5,2,0,7,4,4,13,11,5,5
197805,西幕下12枚目,東幕下4枚目,5,2,0,5,3,3,13,8,4,3
197809,西幕下9枚目,東幕下3枚目,5,2,0,10,6,3,13,16,6,6
198001,西幕下15枚目,西幕下8枚目,5,2,0,8,2,5,17,10,3,3
197809,東幕下29枚目,西幕下14枚目,5,2,0,10,6,3,13,16,6,6
197809,西幕下29枚目,東幕下10枚目,6,1,0,10,6,3,13,16,6,6
197901,東幕下20枚目,東幕下9枚目,5,2,0,5,3,1,9,8,4,3
197903,東幕下9枚目,東幕下3枚目,5,2,0,7,4,1,10,11,3,3
197305,東幕下24枚目,東幕下12枚目,5,2,0,5,2,3,15,7,3,2
197403,西幕下24枚目,西幕下10枚目,5,2,0,7,2,4,14,9,5,4
197507,西幕下20枚目,西幕下7枚目,5,2,0,4,4,3,13,8,3,3
197511,西幕下11枚目,東幕下6枚目,5,2,0,8,2,1,8,10,1,1
197903,東幕下13枚目,東幕下4枚目,5,2,0,7,4,1,10,11,3,3
197501,東幕下25枚目,東幕下8枚目,6,1,0,4,1,2,12,5,2,1
197509,東幕下15枚目,西幕下5枚目,5,2,0,6,3,3,13,9,4,3
197711,西幕下10枚目,西幕下5枚目,5,2,0,6,4,3,15,10,4,4
197903,東幕下21枚目,西幕下9枚目,5,2,0,7,4,1,10,11,3,3
198001,西幕下13枚目,東幕下7枚目,5,2,0,8,2,5,17,10,3,3
197701,東幕下28枚目,東幕下10枚目,6,1,0,5,2,2,11,7,3,2
198001,東幕下21枚目,東幕下11枚目,5,2,0,8,2,5,17,10,3,3
198003,東幕下11枚目,東幕下5枚目,5,2,0,5,2,1,12,7,3,3
197609,西幕下26枚目,西幕下7枚目,6,1,0,5,1,4,15,6,6,3
197611,西幕下7枚目,西幕下3枚目,5,2,0,8,2,2,11,10,2,2
197707,西幕下15枚目,西幕下5枚目,5,2,0,3,1,2,10,4,2,2
197907,東幕下20枚目,西幕下10枚目,5,2,0,5,1,3,12,6,5,3
198001,東幕下13枚目,東幕下6枚目,5,2,0,8,2,5,17,10,3,3
198003,東幕下6枚目,東幕下2枚目,5,2,0,5,2,1,12,7,3,3
198005,西幕下29枚目,東幕下13枚目,6,1,0,6,2,3,13,8,3,3
198011,東幕下14枚目,西幕下6枚目,5,2,0,11,3,4,15,14,4,3
197509,西幕下23枚目,東幕下11枚目,5,2,0,6,3,3,13,9,4,3
197411,東幕下20枚目,西幕下10枚目,5,2,0,6,1,2,13,7,4,3
197501,西幕下10枚目,西幕下4枚目,5,2,0,4,1,2,12,5,2,1
197407,東幕下25枚目,東幕下7枚目,6,1,0,5,0,2,11,5,3,1
197505,西幕下23枚目,西幕下1枚目,7,0,0,4,2,2,11,6,3,2
197511,西幕下7枚目,東幕下3枚目,5,2,0,8,2,1,8,10,1,1
198009,西幕下27枚目,東幕下16枚目,5,2,0,9,5,1,10,14,3,3
197211,西幕下6枚目,東幕下3枚目,5,2,0,6,3,3,14,9,3,3
197603,西幕下21枚目,西幕下9枚目,5,2,0,8,2,4,14,10,5,4
197701,東幕下26枚目,東幕下11枚目,5,2,0,5,2,2,11,7,3,2
197805,東幕下21枚目,西幕下5枚目,6,1,0,5,3,3,13,8,4,3
197807,西幕下5枚目,西幕下1枚目,5,2,0,8,5,5,14,13,4,4
198011,東幕下5枚目,西幕下1枚目,5,2,0,11,3,4,15,14,4,3
197603,西幕下29枚目,西幕下16枚目,5,2,0,8,2,4,14,10,5,4
197711,西幕下19枚目,東幕下6枚目,6,1,0,6,4,3,15,10,4,4
197701,東幕下16枚目,西幕下5枚目,5,2,0,5,2,2,11,7,3,2
197711,西幕下12枚目,西幕下8枚目,5,2,0,6,4,3,15,10,4,4
198009,西幕下12枚目,東幕下2枚目,6,1,0,9,5,1,10,14,3,3
198109,西幕下27枚目,西幕下14枚目,5,2,0,7,5,4,14,12,5,4
197609,西幕下29枚目,西幕下12枚目,5,2,0,5,1,4,15,6,6,3
197709,西幕下24枚目,東幕下12枚目,5,2,0,4,2,3,14,6,2,1
197811,東幕下22枚目,西幕下13枚目,5,2,0,7,1,2,10,8,5,5
197901,西幕下13枚目,西幕下2枚目,6,1,0,5,3,1,9,8,4,3
197907,東幕下10枚目,東幕下2枚目,5,2,0,5,1,3,12,6,5,3
198009,東幕下16枚目,東幕下7枚目,5,2,0,9,5,1,10,14,3,3
198101,東幕下22枚目,東幕下12枚目,5,2,0,7,1,3,11,8,3,3
198005,東幕下26枚目,西幕下9枚目,6,1,0,6,2,3,13,8,3,3
198009,東幕下25枚目,西幕下13枚目,5,2,0,9,5,1,10,14,3,3
197707,西幕下27枚目,東幕下17枚目,5,2,0,3,1,2,10,4,2,2
198105,西幕下15枚目,西幕下5枚目,5,2,0,4,2,2,13,6,5,3
198203,西幕下11枚目,東幕下4枚目,5,2,0,7,1,3,12,8,3,2
198207,東幕下8枚目,東幕下2枚目,6,1,0,8,2,2,11,10,3,3
198303,東幕下30枚目,東幕下14枚目,5,2,0,9,3,4,15,12,5,4
198305,東幕下14枚目,東幕下6枚目,5,2,0,9,4,4,14,13,6,5
198503,西幕下15枚目,西幕下7枚目,5,2,0,4,4,3,12,8,4,3
198505,西幕下7枚目,東幕下2枚目,5,2,0,10,4,3,13,14,5,5
198605,西幕下28枚目,東幕下18枚目,5,2,0,6,0,2,9,6,2,2
197807,西幕下28枚目,東幕下10枚目,6,1,0,8,5,5,14,13,4,4
197901,東幕下21枚目,西幕下10枚目,5,2,0,5,3,1,9,8,4,3
198007,西幕下29枚目,西幕下16枚目,5,2,0,9,2,1,10,11,2,2
197401,西幕下25枚目,東幕下15枚目,5,2,0,5,3,3,14,8,2,1
197407,東幕下20枚目,東幕下11枚目,5,2,0,5,0,2,11,5,3,1
197603,東幕下7枚目,西幕下1枚目,5,2,0,8,2,4,14,10,5,4
197807,東幕下28枚目,東幕下17枚目,5,2,0,8,5,5,14,13,4,4
197903,東幕下20枚目,東幕下8枚目,5,2,0,7,4,1,10,11,3,3
197909,西幕下20枚目,東幕下3枚目,6,1,0,4,2,2,11,6,2,2
198003,東幕下24枚目,東幕下12枚目,5,2,0,5,2,1,12,7,3,3
198105,東幕下9枚目,西幕下2枚目,5,2,0,4,2,2,13,6,5,3
198307,西幕下19枚目,西幕下10枚目,5,2,0,8,3,3,12,11,5,5
198407,西幕下18枚目,西幕下6枚目,6,1,0,8,4,3,13,12,3,3
197307,西幕下21枚目,西幕下11枚目,5,2,0,7,1,2,14,8,2,2
197409,東幕下16枚目,西幕下8枚目,5,2,0,5,2,2,11,7,3,2
197707,東幕下12枚目,西幕下2枚目,6,1,0,3,1,2,10,4,2,2
197711,西幕下6枚目,西幕下2枚目,5,2,0,6,4,3,15,10,4,4
197803,東幕下27枚目,西幕下9枚目,6,1,0,7,4,4,13,11,5,5
197907,東幕下19枚目,東幕下9枚目,5,2,0,5,1,3,12,6,5,3
197801,西幕下23枚目,西幕下8枚目,5,2,0,6,1,4,13,7,5,3
197811,東幕下25枚目,東幕下17枚目,5,2,0,7,1,2,10,8,5,5
197901,東幕下17枚目,西幕下5枚目,5,2,0,5,3,1,9,8,4,3
198309,東幕下24枚目,西幕下12枚目,5,2,0,9,4,4,17,13,6,6
198407,東幕下29枚目,東幕下16枚目,5,2,0,8,4,3,13,12,3,3
197601,東幕下21枚目,西幕下11枚目,5,2,0,6,2,2,11,8,3,2
197407,西幕下19枚目,東幕下9枚目,5,2,0,5,0,2,11,5,3,1
197609,東幕下29枚目,東幕下12枚目,5,2,0,5,1,4,15,6,6,3
197705,東幕下20枚目,東幕下6枚目,6,1,0,7,2,2,13,9,5,3
197803,東幕下29枚目,西幕下15枚目,5,2,0,7,4,4,13,11,5,5
197701,西幕下21枚目,西幕下9枚目,5,2,0,5,2,2,11,7,3,2
197801,東幕下22枚目,東幕下8枚目,5,2,0,6,1,4,13,7,5,3
198101,西幕下17枚目,西幕下8枚目,5,2,0,7,1,3,11,8,3,3
198105,西幕下14枚目,東幕下5枚目,5,2,0,4,2,2,13,6,5,3
198107,東幕下5枚目,東幕下1枚目,5,2,0,5,5,4,14,10,3,4
197403,西幕下14枚目,東幕下3枚目,6,1,0,7,2,4,14,9,5,4
197505,東幕下22枚目,西幕下13枚目,5,2,0,4,2,2,11,6,3,2
197511,西幕下23枚目,東幕下13枚目,5,2,0,8,2,1,8,10,1,1
197605,東幕下18枚目,東幕下9枚目,5,2,0,6,2,1,10,8,3,2
197611,西幕下22枚目,西幕下12枚目,5,2,0,8,2,2,11,10,2,2
197701,西幕下12枚目,西幕下3枚目,5,2,0,5,2,2,11,7,3,2
198103,東幕下26枚目,西幕下8枚目,6,1,0,6,2,3,14,8,5,2
198105,西幕下8枚目,西幕下1枚目,6,1,0,4,2,2,13,6,5,3
197909,東幕下20枚目,西幕下2枚目,6,1,0,4,2,2,11,6,2,2
198201,東幕下28枚目,西幕下15枚目,5,2,0,5,3,4,15,8,6,4
198305,東幕下13枚目,西幕下5枚目,5,2,0,9,4,4,14,13,6,5
197611,東幕下28枚目,西幕下11枚目,6,1,0,8,2,2,11,10,2,2
197701,西幕下11枚目,東幕下3枚目,5,2,0,5,2,2,11,7,3,2
197803,西幕下11枚目,東幕下1枚目,6,1,0,7,4,4,13,11,5,5
197805,西幕下26枚目,東幕下10枚目,6,1,0,5,3,3,13,8,4,3
197811,西幕下13枚目,東幕下6枚目,5,2,0,7,1,2,10,8,5,5
197901,東幕下6枚目,東幕下1枚目,5,2,0,5,3,1,9,8,4,3
198111,東幕下11枚目,東幕下4枚目,5,2,0,7,3,4,14,10,7,4
198001,東幕下25枚目,東幕下15枚目,5,2,0,8,2,5,17,10,3,3
198005,西幕下22枚目,東幕下14枚目,5,2,0,6,2,3,13,8,3,3
197411,西幕下24枚目,西幕下12枚目,5,2,0,6,1,2,13,7,4,3
197507,東幕下28枚目,西幕下16枚目,5,2,0,4,4,3,13,8,3,3
197509,西幕下16枚目,東幕下4枚目,6,1,0,6,3,3,13,9,4,3
197601,西幕下16枚目,西幕下8枚目,5,2,0,6,2,2,11,8,3,2
197603,西幕下8枚目,西幕下2枚目,5,2,0,8,2,4,14,10,5,4
197607,西幕下13枚目,西幕下5枚目,5,2,0,4,2,2,11,6,2,2
197707,東幕下25枚目,西幕下15枚目,5,2,0,3,1,2,10,4,2,2
197709,西幕下15枚目,東幕下5枚目,6,1,0,4,2,3,14,6,2,1
197801,東幕下30枚目,西幕下14枚目,5,2,0,6,1,4,13,7,5,3
197703,東幕下18枚目,西幕下4枚目,6,1,0,7,2,2,13,9,2,2
197711,西幕下22枚目,東幕下12枚目,5,2,0,6,4,3,15,10,4,4
198009,東幕下19枚目,西幕下4枚目,6,1,0,9,5,1,10,14,3,3
198107,東幕下22枚目,東幕下12枚目,5,2,0,5,5,4,14,10,3,4
198109,東幕下12枚目,西幕下3枚目,5,2,0,7,5,4,14,12,5,4
198307,東幕下30枚目,東幕下16枚目,5,2,0,8,3,3,12,11,5,5
198311,東幕下26枚目,東幕下13枚目,5,2,0,9,4,3,15,13,7,5
198405,東幕下19枚目,東幕下7枚目,5,2,0,8,3,4,16,11,7,5
197507,東幕下26枚目,東幕下14枚目,5,2,0,4,4,3,13,8,3,3
197601,東幕下17枚目,東幕下9枚目,5,2,0,6,2,2,11,8,3,2
197609,東幕下15枚目,東幕下6枚目,5,2,0,5,1,4,15,6,6,3
197705,西幕下6枚目,西幕下1枚目,5,2,0,7,2,2,13,9,5,3
198301,西幕下3枚目,西幕下2枚目,5,2,0,7,4,5,16,11,4,5
197709,東幕下23枚目,東幕下11枚目,5,2,0,4,2,3,14,6,2,1
197901,東幕下22枚目,西幕下4枚目,6,1,0,5,3,1,9,8,4,3
198011,東幕下22枚目,東幕下10枚目,5,2,0,11,3,4,15,14,4,3
197611,東幕下21枚目,東幕下6枚目,6,1,0,8,2,2,11,10,2,2
197711,東幕下17枚目,東幕下10枚目,5,2,0,6,4,3,15,10,4,4
197801,東幕下10枚目,西幕下1枚目,6,1,0,6,1,4,13,7,5,3
197807,西幕下9枚目,東幕下3枚目,5,2,0,8,5,5,14,13,4,4
197911,東幕下10枚目,西幕下1枚目,6,1,0,5,2,3,11,7,5,3
197705,東幕下22枚目,東幕下10枚目,5,2,0,7,2,2,13,9,5,3
197711,東幕下24枚目,西幕下12枚目,5,2,0,6,4,3,15,10,4,4
197807,東幕下11枚目,西幕下4枚目,5,2,0,8,5,5,14,13,4,4
197901,西幕下15枚目,西幕下3枚目,5,2,0,5,3,1,9,8,4,3
197905,西幕下8枚目,東幕下2枚目,5,2,0,10,3,3,11,13,3,3
197405,西幕下20枚目,東幕下10枚目,5,2,0,4,3,2,12,7,4,4
197501,東幕下5枚目,東幕下2枚目,5,2,0,4,1,2,12,5,2,1
197503,東幕下25枚目,西幕下8枚目,6,1,0,4,1,3,12,5,4,3
197505,西幕下8枚目,西幕下2枚目,5,2,0,4,2,2,11,6,3,2
197907,西幕下30枚目,西幕下8枚目,6,1,0,5,1,3,12,6,5,3
